Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
323682	108	Predicted	4	100.000	9	1	0.82	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1990.19@cid35.00 [535.00-2000.00]	1.81	0.51	160.12
323682	109	Predicted	4	100.000	10	1	0.85	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1285.48@cid35.00 [340.00-2000.00]	1.81	0.51	160.12
323682	110	Predicted	4	100.000	11	1	0.87	4	774.8768	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 775.13@cid35.00 [200.00-2000.00]	1.81	0.52	160.09
323682	111	On	3	23.741	1	0	2.64	12	0	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.52	160.09
323682	112	Predicted	4	100.000	2	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1935.08@cid35.00 [520.00-2000.00]	1.81	0.52	160.27
323682	113	Predicted	4	100.000	3	1	0.83	2	1945.9220	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1945.92@cid35.00 [525.00-2000.00]	1.81	0.68	160.57
323682	114	Predicted	4	100.000	4	1	0.84	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1456.84@cid35.00 [390.00-2000.00]	1.81	0.68	160.57
323682	115	Predicted	4	100.000	5	1	0.84	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1667.51@cid35.00 [445.00-2000.00]	1.80	0.65	160.33
323682	116	Predicted	4	100.000	6	1	0.85	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1271.62@cid35.00 [340.00-2000.00]	1.80	0.65	160.33
323682	117	Predicted	4	100.000	7	1	0.85	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1153.03@cid35.00 [305.00-2000.00]	1.80	0.65	160.33
323682	118	Predicted	4	100.000	8	1	0.84	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1458.96@cid35.00 [390.00-2000.00]	1.81	0.64	160.09
323682	119	Predicted	4	100.000	9	1	0.70	1	519.1385	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 519.14@cid35.00 [130.00-530.00]	1.81	0.64	160.09
323682	120	Predicted	4	100.000	10	1	0.85	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1324.08@cid35.00 [350.00-2000.00]	1.81	0.62	159.94
323682	121	Predicted	4	100.000	11	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1819.19@cid35.00 [490.00-2000.00]	1.81	0.62	159.94
323682	122	On	3	29.081	1	0	2.65	12	0	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.62	159.94
323682	123	Predicted	4	100.000	2	1	0.69	1	453.3431	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 453.34@cid35.00 [110.00-465.00]	1.81	0.55	160.18
323682	124	Predicted	4	100.000	3	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1817.32@cid35.00 [490.00-2000.00]	1.81	0.55	160.18
323682	125	Predicted	4	100.000	4	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1689.01@cid35.00 [455.00-2000.00]	1.81	0.55	160.18
323682	126	Predicted	4	100.000	5	1	0.84	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1666.88@cid35.00 [445.00-2000.00]	1.81	0.60	159.76
323682	127	Predicted	4	100.000	6	1	0.84	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1686.93@cid35.00 [450.00-2000.00]	1.81	0.60	159.76
323682	128	Predicted	4	100.000	7	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1952.29@cid35.00 [525.00-2000.00]	1.82	0.58	160.00
323682	129	Predicted	4	100.000	8	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1814.72@cid35.00 [485.00-2000.00]	1.82	0.58	160.00
323682	130	Predicted	4	100.000	9	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1813.07@cid35.00 [485.00-2000.00]	1.81	0.62	160.15
323682	131	Predicted	4	100.000	10	1	0.85	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1371.16@cid35.00 [365.00-2000.00]	1.81	0.62	160.15
323682	132	Predicted	4	100.000	11	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1977.09@cid35.00 [530.00-2000.00]	1.81	0.62	160.15
323682	133	On	3	29.705	1	0	2.65	1	453.3426	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.63	160.03
323682	134	Predicted	4	100.000	2	1	0.69	1	475.3246	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 475.32@cid35.00 [120.00-490.00]	1.81	0.65	159.76
323682	135	Predicted	4	100.000	3	1	0.80	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 452.32@cid35.00 [110.00-1370.00]	1.81	0.65	159.76
323682	136	Predicted	4	100.000	4	1	0.71	1	679.5115	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 679.51@cid35.00 [175.00-690.00]	1.82	0.66	160.12
323682	137	Predicted	4	100.000	5	1	0.69	1	457.2766	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 457.28@cid35.00 [115.00-470.00]	1.82	0.66	160.12
323682	138	Predicted	4	100.000	6	1	0.69	1	438.3786	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 438.38@cid35.00 [110.00-450.00]	1.82	0.66	160.12
323682	139	Predicted	4	100.000	7	1	0.69	1	421.3515	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 421.35@cid35.00 [105.00-435.00]	1.81	0.65	159.97
323682	140	Predicted	4	100.000	8	1	0.71	1	701.4921	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 701.49@cid35.00 [180.00-715.00]	1.81	0.65	159.97
323682	141	Predicted	4	100.000	9	1	0.70	1	432.2794	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 432.28@cid35.00 [105.00-445.00]	1.81	0.65	159.97
323682	142	Predicted	4	100.000	10	1	0.80	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.33@cid35.00 [110.00-1345.00]	1.81	0.69	160.24
323682	143	Predicted	4	82.071	11	1	0.76	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1792.21@cid35.00 [480.00-2000.00]	1.81	0.69	160.24
323682	144	On	3	74.186	1	0	2.79	1	453.3425	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.65	159.94
323682	145	Predicted	4	100.000	2	1	0.80	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 445.12@cid35.00 [110.00-1350.00]	1.81	0.71	159.91
323682	146	Predicted	4	100.000	3	1	0.69	1	413.2652	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 413.27@cid35.00 [100.00-425.00]	1.81	0.71	159.91
323682	147	Predicted	4	100.000	4	1	0.69	1	503.1068	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 503.11@cid35.00 [125.00-515.00]	1.81	0.71	159.91
323682	148	Predicted	4	100.000	5	1	0.79	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 430.89@cid35.00 [105.00-1305.00]	1.81	0.68	160.00
323682	149	Predicted	4	100.000	6	1	0.69	1	462.1455	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 462.15@cid35.00 [115.00-475.00]	1.81	0.68	160.00
323682	150	Predicted	4	100.000	7	1	0.71	1	610.1832	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 610.18@cid35.00 [155.00-625.00]	1.81	0.72	159.88
323682	151	Predicted	4	100.000	8	1	0.80	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 447.12@cid35.00 [110.00-1355.00]	1.81	0.72	159.88
323682	152	Predicted	4	100.000	9	1	0.70	1	536.1646	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 538.16@cid35.00 [135.00-550.00]	1.81	0.72	159.88
323682	153	Predicted	4	100.000	10	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1837.29@cid35.00 [495.00-2000.00]	1.81	0.62	159.55
323682	154	Predicted	4	100.000	11	1	0.82	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1981.90@cid35.00 [535.00-2000.00]	1.81	0.62	159.55
323682	155	On	3	73.466	1	0	2.79	1	453.3425	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.82	0.68	160.24
323682	156	Predicted	4	100.000	2	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1774.68@cid35.00 [475.00-2000.00]	1.81	0.78	160.00
323682	157	Predicted	4	100.000	3	1	0.70	1	593.1566	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 593.16@cid35.00 [150.00-605.00]	1.81	0.78	160.00
323682	158	Predicted	4	100.000	4	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1706.56@cid35.00 [455.00-2000.00]	1.81	0.72	160.03
323682	159	Predicted	4	100.000	5	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1912.27@cid35.00 [515.00-2000.00]	1.81	0.72	160.03
323682	160	Predicted	4	100.000	6	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1924.28@cid35.00 [515.00-2000.00]	1.81	0.72	160.03
323682	161	Predicted	4	100.000	7	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1868.92@cid35.00 [500.00-2000.00]	1.82	0.74	160.18
323682	162	Predicted	4	100.000	8	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1918.04@cid35.00 [515.00-2000.00]	1.82	0.74	160.18
323682	163	Predicted	4	100.000	9	1	0.70	1	519.1378	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 521.14@cid35.00 [130.00-535.00]	1.81	0.63	160.12
323682	164	Predicted	4	100.000	10	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1794.43@cid35.00 [480.00-2000.00]	1.81	0.63	160.12
323682	165	Predicted	4	100.000	11	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1859.61@cid35.00 [500.00-2000.00]	1.81	0.63	160.12
323682	166	On	3	80.333	1	0	2.81	0	0	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.66	159.73
323682	167	Predicted	4	100.000	2	1	0.69	1	429.0880	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 429.09@cid35.00 [105.00-440.00]	1.81	0.68	159.94
323682	168	Predicted	4	100.000	3	1	0.70	1	536.1641	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 536.16@cid35.00 [135.00-550.00]	1.81	0.68	159.94
323682	169	Predicted	4	100.000	4	1	0.69	1	401.1052	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 401.11@cid35.00 [100.00-415.00]	1.81	0.73	160.00
323682	170	Predicted	4	100.000	5	1	0.82	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1996.79@cid35.00 [535.00-2000.00]	1.81	0.73	160.00
323682	171	Predicted	4	100.000	6	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1989.78@cid35.00 [535.00-2000.00]	1.82	0.75	159.85
323682	172	Predicted	4	100.000	7	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1850.95@cid35.00 [495.00-2000.00]	1.82	0.75	159.85
323682	173	Predicted	4	100.000	8	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1996.18@cid35.00 [535.00-2000.00]	1.82	0.75	159.85
323682	174	Predicted	4	100.000	9	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1801.15@cid35.00 [485.00-2000.00]	1.81	0.67	159.67
323682	175	Predicted	4	100.000	10	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1891.50@cid35.00 [510.00-2000.00]	1.81	0.67	159.67
323682	176	Predicted	4	100.000	11	1	0.83	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1928.02@cid35.00 [520.00-2000.00]	1.81	0.80	160.03
323682	177	On	3	20.787	1	0	2.63	3	602.6633	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.80	160.03
323682	178	Predicted	4	5.219	2	1	0.47	3	602.6638	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 603.00@cid35.00 [155.00-1820.00]	1.81	0.67	160.27
323682	179	Predicted	4	14.799	3	1	0.46	2	703.8549	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 703.85@cid35.00 [180.00-1420.00]	1.81	0.67	160.27
323682	180	Predicted	4	9.402	4	1	0.50	3	646.9928	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 647.33@cid35.00 [165.00-1955.00]	1.82	0.68	159.91
323682	181	Predicted	4	9.547	5	1	0.51	4	519.7869	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 520.04@cid35.00 [130.00-2000.00]	1.82	0.68	159.91
323682	182	Predicted	4	24.706	6	1	0.50	2	698.8813	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 698.88@cid35.00 [180.00-1410.00]	1.82	0.68	159.91
323682	183	Predicted	4	20.171	7	1	0.53	3	609.3633	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 609.36@cid35.00 [155.00-1840.00]	1.82	0.68	159.91
323682	184	Predicted	4	29.239	8	1	0.57	3	1000.1611	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1000.50@cid35.00 [265.00-2000.00]	1.81	0.73	159.94
323682	185	Predicted	4	33.691	9	1	0.55	2	784.9023	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 784.90@cid35.00 [205.00-1580.00]	1.81	0.73	159.94
323682	186	Predicted	4	20.710	10	1	0.56	4	516.5253	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 516.53@cid35.00 [130.00-2000.00]	1.81	0.73	159.94
323682	187	Predicted	4	62.464	11	1	0.66	2	782.4096	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 782.41@cid35.00 [205.00-1575.00]	1.81	0.67	160.00
323682	188	On	3	1.298	1	0	2.57	2	703.8554	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.67	160.00
323682	189	Predicted	4	0.603	2	1	0.44	2	903.4943	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 903.99@cid35.00 [235.00-1820.00]	1.81	0.71	160.27
323682	190	Predicted	4	0.861	3	1	0.43	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 547.80@cid35.00 [140.00-1655.00]	1.81	0.71	160.27
323682	191	Predicted	4	0.745	4	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 688.37@cid35.00 [175.00-2000.00]	1.81	0.71	160.27
323682	192	Predicted	4	1.295	5	1	0.47	3	692.7139	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 693.05@cid35.00 [180.00-2000.00]	1.81	0.75	160.36
323682	193	Predicted	4	2.000	6	1	0.45	2	907.9670	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 907.97@cid35.00 [235.00-1830.00]	1.81	0.75	160.36
323682	194	Predicted	4	1.863	7	1	0.37	2	561.7935	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 561.79@cid35.00 [140.00-1135.00]	1.81	0.75	160.36
323682	195	Predicted	4	2.185	8	1	0.39	2	643.8535	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 643.85@cid35.00 [165.00-1300.00]	1.81	0.75	160.36
323682	196	Predicted	4	2.167	9	1	0.41	2	630.8648	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 630.86@cid35.00 [160.00-1275.00]	1.81	0.75	159.94
323682	197	Predicted	4	1.361	10	1	0.39	2	654.8486	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 654.85@cid35.00 [170.00-1320.00]	1.81	0.75	159.94
323682	198	Predicted	4	2.207	11	1	0.46	2	969.9865	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 970.49@cid35.00 [255.00-1955.00]	1.81	0.75	159.94
323682	199	On	3	0.186	1	0	2.56	2	903.4879	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.75	159.94
323682	200	Predicted	4	1.047	2	1	0.35	1	1094.5817	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1094.58@cid35.00 [290.00-1105.00]	1.81	0.71	159.91
323682	201	Predicted	4	0.269	3	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 902.94@cid35.00 [235.00-2000.00]	1.81	0.71	159.91
323682	202	Predicted	4	0.717	4	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 808.46@cid35.00 [210.00-2000.00]	1.81	0.75	160.06
323682	203	Predicted	4	0.646	5	1	0.44	2	913.5388	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 913.54@cid35.00 [240.00-1840.00]	1.81	0.75	160.06
323682	204	Predicted	4	0.634	6	1	0.37	2	572.8172	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 572.82@cid35.00 [145.00-1160.00]	1.81	0.75	160.06
323682	205	Predicted	4	0.337	7	1	0.39	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 653.85@cid35.00 [170.00-1320.00]	1.81	0.75	160.06
323682	206	Predicted	4	0.802	8	1	0.43	2	828.9575	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 828.96@cid35.00 [215.00-1670.00]	1.81	0.79	159.88
323682	207	Predicted	4	1.976	9	1	0.35	1	1073.5637	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1073.56@cid35.00 [285.00-1085.00]	1.81	0.79	159.88
323682	208	Predicted	4	0.720	10	1	0.38	2	624.3474	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 624.35@cid35.00 [160.00-1260.00]	1.81	0.79	159.88
323682	209	Predicted	4	0.825	11	1	0.43	2	831.4050	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 831.40@cid35.00 [215.00-1675.00]	1.81	0.79	159.88
323682	210	On	3	0.224	1	0	2.56	2	903.4874	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.79	159.88
323682	211	Predicted	4	1.028	2	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.53@cid35.00 [215.00-2000.00]	1.81	0.74	160.00
323682	212	Predicted	4	0.676	3	1	0.36	2	510.7938	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 510.79@cid35.00 [130.00-1035.00]	1.81	0.71	160.12
323682	213	Predicted	4	0.791	4	1	0.41	2	727.4160	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 727.92@cid35.00 [190.00-1470.00]	1.81	0.71	160.12
323682	214	Predicted	4	0.819	5	1	0.37	2	577.2850	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 577.29@cid35.00 [145.00-1165.00]	1.81	0.71	160.12
323682	215	Predicted	4	2.070	6	1	0.37	1	1308.6769	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1308.68@cid35.00 [350.00-1320.00]	1.81	0.71	160.12
323682	216	Predicted	4	0.794	7	1	0.41	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 724.44@cid35.00 [185.00-1460.00]	1.82	0.74	159.91
323682	217	Predicted	4	3.037	8	1	0.36	1	1153.5664	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1153.57@cid35.00 [305.00-1165.00]	1.82	0.74	159.91
323682	218	Predicted	4	1.226	9	1	0.46	2	1038.5615	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1039.06@cid35.00 [275.00-2000.00]	1.82	0.74	159.91
323682	219	Predicted	4	0.755	10	1	0.41	2	756.4561	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 756.46@cid35.00 [195.00-1525.00]	1.82	0.74	159.91
323682	220	Predicted	4	1.378	11	1	0.46	2	1032.0382	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1032.54@cid35.00 [270.00-2000.00]	1.82	0.74	159.91
323682	221	On	3	0.245	1	0	2.56	3	609.3607	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.65	159.94
323682	222	Predicted	4	1.272	2	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 911.49@cid35.00 [240.00-2000.00]	1.81	0.70	159.94
323682	223	Predicted	4	0.733	3	1	0.45	3	587.9942	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 588.33@cid35.00 [150.00-1775.00]	1.81	0.70	159.94
323682	224	Predicted	4	1.959	4	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 801.47@cid35.00 [210.00-2000.00]	1.81	0.70	159.94
323682	225	Predicted	4	3.419	5	1	0.48	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 834.44@cid35.00 [215.00-2000.00]	1.81	0.70	159.94
323682	226	Predicted	4	1.638	6	1	0.46	2	983.5532	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 984.06@cid35.00 [260.00-1980.00]	1.81	0.67	160.09
323682	227	Predicted	4	1.677	7	1	0.42	2	759.4034	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 760.38@cid35.00 [195.00-1535.00]	1.81	0.67	160.09
323682	228	Predicted	4	1.511	8	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 629.83@cid35.00 [160.00-1900.00]	1.81	0.67	160.09
323682	229	Predicted	4	1.378	9	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 780.87@cid35.00 [200.00-2000.00]	1.81	0.67	160.09
323682	230	Predicted	4	1.078	10	1	0.44	3	581.3337	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 581.67@cid35.00 [150.00-1755.00]	1.81	0.66	160.21
323682	231	Predicted	4	1.549	11	1	0.43	2	820.4515	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 820.45@cid35.00 [215.00-1655.00]	1.81	0.66	160.21
323682	232	On	3	0.228	1	0	2.56	3	609.3608	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.66	160.21
323682	233	Predicted	4	1.419	2	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 722.39@cid35.00 [185.00-2000.00]	1.81	0.67	159.76
323682	234	Predicted	4	0.816	3	1	0.44	2	881.4948	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 881.49@cid35.00 [230.00-1775.00]	1.81	0.67	159.76
323682	235	Predicted	4	1.307	4	1	0.40	2	672.8433	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 673.35@cid35.00 [175.00-1360.00]	1.81	0.60	160.36
323682	236	Predicted	4	1.319	5	1	0.46	2	967.9902	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 968.49@cid35.00 [255.00-1950.00]	1.81	0.60	160.36
323682	237	Predicted	4	1.661	6	1	0.46	2	1019.5339	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1019.53@cid35.00 [270.00-2000.00]	1.81	0.60	160.36
323682	238	Predicted	4	1.129	7	1	0.47	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 680.35@cid35.00 [175.00-2000.00]	1.81	0.60	160.36
323682	239	Predicted	4	1.279	8	1	0.43	2	840.4451	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 840.95@cid35.00 [220.00-1695.00]	1.81	0.62	159.79
323682	240	Predicted	4	1.054	9	1	0.46	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 620.82@cid35.00 [160.00-1875.00]	1.81	0.62	159.79
323682	241	Predicted	4	1.794	10	1	0.40	2	663.3619	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 663.36@cid35.00 [170.00-1340.00]	1.81	0.62	159.79
323682	242	Predicted	4	1.102	11	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 742.46@cid35.00 [190.00-2000.00]	1.81	0.62	159.79
323682	243	On	3	0.207	1	0	2.56	2	902.4428	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.62	159.79
323682	244	Predicted	4	1.571	2	1	0.35	1	1084.5571	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1084.56@cid35.00 [285.00-1095.00]	1.81	0.58	159.85
323682	245	Predicted	4	0.800	3	1	0.39	2	652.8491	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 652.85@cid35.00 [165.00-1320.00]	1.81	0.58	159.85
323682	246	Predicted	4	0.769	4	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 720.36@cid35.00 [185.00-2000.00]	1.81	0.58	159.85
323682	247	Predicted	4	1.747	5	1	0.33	1	817.4631	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 817.46@cid35.00 [215.00-830.00]	1.81	0.58	159.85
323682	248	Predicted	4	1.524	6	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 887.53@cid35.00 [230.00-2000.00]	1.81	0.58	159.85
323682	249	Predicted	4	1.581	7	1	0.46	2	1011.9528	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1011.95@cid35.00 [265.00-2000.00]	1.81	0.64	159.97
323682	250	Predicted	4	1.223	8	1	0.42	2	766.3665	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 766.37@cid35.00 [200.00-1545.00]	1.81	0.64	159.97
323682	251	Predicted	4	0.871	9	1	0.41	2	729.8773	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 729.88@cid35.00 [190.00-1470.00]	1.81	0.64	159.97
323682	252	Predicted	4	1.517	10	1	0.40	2	694.8605	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 694.86@cid35.00 [180.00-1400.00]	1.81	0.64	159.97
323682	253	Predicted	4	2.177	11	1	0.47	0	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 891.49@cid35.00 [235.00-2000.00]	1.81	0.64	159.97
323682	254	On	3	0.192	1	0	2.56	2	652.8489	0	T=1e6 PvR=2e4 iWf	MCal=3d RF=2300V	60000	47511719.987	-5072958.789		FTMS + p NSI Full ms [400.00-2000.00]	1.81	0.63	160.30
